Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Solar Azimuth Angle [deg](Hourly),Environment:Site Solar Altitude Angle [deg](Hourly),PLANTAX08:OFFICE MI_OBJETO_PEOPLE:Zone Thermal Comfort Fanger Model PMV [](Hourly),PLANTAX08:OFFICE MI_OBJETO_PEOPLE:Zone Thermal Comfort Fanger Model PPD [%](Hourly),PLANTAX08:OFFICE MI_OBJETO_PEOPLE:Zone Thermal Comfort Mean Radiant Temperature [C](Hourly),PLANTAX08:OFFICE MI_OBJETO_PEOPLE:Zone Thermal Comfort Operative Temperature [C](Hourly),Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),Carbon Equivalent:Facility [kg](Hourly)
 01/15  02:00:00,5.474999999999999,-1.8499999999999999,102600.0,1.5833333333333333,50.0,0.0,0.0,12.276300111536154,-73.42792146395068,-0.45663065218408196,9.351953791448965,21.690630574780916,21.553167461203729,3414105.3565909627,0.0,0.0
 01/15  03:00:00,4.516666666666667,-2.3333333333333337,102600.0,2.6416666666666668,50.0,0.0,0.0,43.272321368146837,-68.78683789732348,-0.4554858930373655,9.33000257908185,21.56165035937492,21.573619717313439,4873237.181656399,0.0,0.0
 01/15  04:00:00,3.5749999999999999,-2.5,102600.0,3.6833333333333337,44.166666666666667,0.0,0.0,66.79104319667903,-59.01569806884083,-0.45469787099734279,9.314928100714324,21.45251115546752,21.591219281500444,6081224.175228058,0.0,0.0
 01/15  05:00:00,3.4916666666666669,-2.733333333333333,102541.66666666667,4.2749999999999999,40.0,0.0,0.0,80.59887318974006,-47.60844868250992,-0.45328093039776126,9.28788867914511,21.36999006093519,21.606677221350016,6657716.982529819,0.0,0.0
 01/15  06:00:00,4.05,-2.9000000000000005,102500.0,4.633333333333334,40.0,0.0,0.0,90.62784989124966,-35.75714030685695,-0.45254427021028689,9.273865212145362,21.3128821543641,21.618931540182279,6796810.548111873,0.0,0.0
 01/15  07:00:00,4.591666666666667,-2.6666666666666667,102500.0,4.9750000000000009,51.666666666666667,0.0,0.0,99.22534043721579,-23.9111183880914,-0.45173457260464208,9.258478445584017,21.268909087238183,21.62684683608728,6818817.278192409,0.0,0.0
 01/15  08:00:00,4.508333333333334,-2.6750000000000004,102500.0,4.808333333333334,60.0,0.0,0.0,107.49761834233799,-12.340090000030307,-0.4431105903127979,9.096493572211111,21.446502283376718,21.675654720573083,18266775.359499504,12977169.904799996,0.0
 01/15  09:00:00,4.0666666666666659,-2.741666666666667,102500.0,4.308333333333334,60.0,8.138888888888888,33.47222222222222,116.14003491862877,-1.2968021195576956,-0.4462611158399558,9.155412807506585,21.574513059977297,21.67831915800021,17852629.36665283,12977169.904799996,0.0
 01/15  10:00:00,3.608333333333333,-2.466666666666667,102558.33333333333,3.8083333333333337,42.5,56.916666666666667,264.0833333333333,125.7216420283122,8.909391505969678,-0.4445640028655972,9.12356589732289,21.79491299810654,21.704898746856825,16681138.44222061,12977169.904799996,0.0
 01/15  11:00:00,5.5,-2.125,102658.33333333333,4.4750000000000009,47.5,93.16666666666667,520.4166666666666,136.76715562161847,17.85901164731662,-0.44566692188617648,9.144112687612234,21.952041428283029,21.711231575632828,14793031.03539192,12977169.904799996,0.0
 01/15  12:00:00,8.516666666666668,-1.241666666666667,102641.66666666667,5.1000000000000009,60.0,79.91666666666667,743.0,149.6855917416417,24.988703920412804,-0.4230808804365138,8.74016503056665,22.09219696176657,21.803468977820996,13943697.920235448,12977169.904799996,0.0
 01/15  13:00:00,11.116666666666668,0.17500000000000003,102600.0,5.1000000000000009,60.0,78.5,820.6666666666666,164.5144361756677,29.62646805895496,-0.32209226032525625,7.187311717565926,22.419721916743986,22.196961888012316,13943697.920235448,12977169.904799996,0.0
 01/15  14:00:00,13.075000000000001,1.2083333333333333,102541.66666666667,4.516666666666667,60.0,80.41666666666667,836.0,180.59424031566128,31.171836138668643,-0.17347762517777336,5.666158209812934,22.921663414762738,22.76743091505782,13943697.920235448,12977169.904799996,0.0
 01/15  15:00:00,14.633333333333333,1.9083333333333333,102441.66666666667,3.516666666666667,60.0,78.33333333333333,815.3333333333334,196.62184319374328,29.386952882071623,-0.006683809061772493,5.052691897551313,23.501510414275999,23.406509024892658,13943697.920235448,12977169.904799996,0.0
 01/15  16:00:00,16.175,2.5500000000000004,102341.66666666667,2.5166666666666668,71.66666666666667,73.91666666666667,744.1666666666666,211.3239598222665,24.54468637122879,0.171805131949618,5.664332292561622,24.081933527230985,24.08401885839325,13943697.920235448,12977169.904799996,0.0
 01/15  17:00:00,16.8,2.8000000000000004,102241.66666666667,1.6916666666666667,80.0,67.91666666666667,575.9166666666666,224.0979731881339,17.260255592022458,0.3182872063799205,7.124798104012025,24.52077308467607,24.62445640270268,13943697.920235448,12977169.904799996,0.0
 01/15  18:00:00,16.8,2.8000000000000004,102200.0,0.9916666666666667,80.0,45.166666666666667,280.75,235.02048901902027,8.201756779577308,0.37167410313945589,7.876224176894401,24.626007324393869,24.78970961894005,13943697.920235448,12977169.904799996,0.0
 01/15  19:00:00,16.8,2.8000000000000004,102200.0,0.2916666666666667,33.333333333333339,5.749999999999999,25.49999999999999,244.5153279892526,-2.0780507836160795,0.33591268624734446,7.353599546232118,24.362363798676144,24.598406163610563,13943697.920235448,12977169.904799996,0.0
 01/15  20:00:00,14.700000000000001,2.275,102200.0,0.0,0.0,0.0,0.0,253.11081908627762,-13.169258261930198,0.2158007030494042,6.025210917831084,23.880259019991937,24.08111691069135,966528.0154354514,0.0,0.0
 01/15  21:00:00,11.1,1.375,102258.33333333333,0.0,0.0,0.0,0.0,261.38067639797756,-24.76857612378754,0.04133268954430772,5.080370533626822,23.406872668608629,23.37911894003398,966528.0154354514,0.0,0.0
 01/15  22:00:00,7.5,0.4166666666666667,102300.0,0.0,0.0,0.0,0.0,270.03710898033099,-36.62493984604985,-0.11857604823420259,5.332487095373395,22.99175939168107,22.76013590681225,966528.0154354514,0.0,0.0
 01/15  23:00:00,4.833333333333333,-0.5833333333333334,102300.0,0.0,0.0,0.0,0.0,280.2379255116916,-48.463043019899057,-0.265726985405811,6.495948735034972,22.600958871385179,22.20864439022994,966528.0154354514,0.0,0.0
 01/15  24:00:00,3.9416666666666666,-1.3499999999999999,102300.0,0.0,0.0,0.0,0.0,294.48683150547097,-59.80728033736347,-0.3786857802437966,7.999738605807089,22.26463236337101,21.795817564209214,966528.0154354514,0.0,0.0
 01/16  01:00:00,3.841666666666667,-1.7166666666666668,102300.0,0.0,0.0,0.0,0.0,40.80669854235502,-69.16528903605664,-0.4491796762666806,9.213072449457317,21.995303560956616,21.55275904273759,1738474.164409523,0.0,0.0
 01/16  02:00:00,3.5666666666666666,-1.6833333333333334,102300.0,0.4083333333333334,0.0,0.0,0.0,12.165512937932272,-73.25035967648408,-0.45761604985379886,9.370899053038704,21.806259060186535,21.551263426580804,3460697.84854521,0.0,0.0
 01/16  03:00:00,3.1666666666666667,-1.25,102300.0,1.1666666666666668,0.0,0.0,0.0,42.79745746832714,-68.68533238077527,-0.45533227371056936,9.327067527880033,21.666112277474498,21.572991637632368,4693968.50175293,0.0,0.0
 01/16  04:00:00,2.066666666666667,-1.2333333333333335,102300.0,1.5,35.0,0.0,0.0,66.41128853883534,-58.96475168376907,-0.45439627659091028,9.309164247065864,21.543612905952619,21.578662123233998,6005886.771161193,0.0,0.0
 01/16  05:00:00,1.4000000000000002,-1.5166666666666667,102300.0,1.2083333333333333,60.0,0.0,0.0,80.30315703718417,-47.577226786456638,-0.45320689599426697,9.286478254314347,21.447678180805754,21.585137793020136,6887368.505940317,0.0,0.0
 01/16  06:00:00,1.4000000000000002,-1.5999999999999999,102300.0,0.7083333333333334,60.0,0.0,0.0,90.3818092096846,-35.73042327232337,-0.4526086704874393,9.27508976520346,21.379223210311836,21.590971650854603,7282607.651362868,0.0,0.0
 01/16  07:00:00,1.4000000000000002,-1.4833333333333335,102300.0,0.20833333333333335,25.0,0.0,0.0,99.00780698378317,-23.88048209508922,-0.45197719963876889,9.263085476195464,21.323591348194637,21.594667379215044,7578194.539618989,0.0,0.0
 01/16  08:00:00,0.0,-1.75,102358.33333333333,0.0,0.0,0.0,0.0,107.29601442554649,-12.299596483692169,-0.44429280138079477,9.118560365561758,21.471015641951195,21.63652345841643,19810592.19209377,12977169.904799996,0.0
 01/16  09:00:00,-0.5916666666666667,-1.7083333333333333,102400.0,0.0,0.0,8.277777777777777,34.02777777777777,115.94685115587272,-1.2412600541221102,-0.4460987208076768,9.152490855085804,21.584431200617066,21.644713700365317,19505666.743538985,12977169.904799996,0.0
 01/16  10:00:00,0.10833333333333335,-1.2666666666666667,102458.33333333333,0.0,0.0,57.833333333333339,267.0833333333333,125.53333888373878,8.985119036839512,-0.4440115548809227,9.113296108106456,21.827019271740949,21.673089991124227,17609926.987693408,12977169.904799996,0.0
 01/16  11:00:00,2.5,-0.6916666666666668,102500.0,0.0,0.0,94.0,520.75,136.58490486382906,17.95995709272341,-0.4456796208029807,9.144374785300628,21.986643444838064,21.674939313268714,15444226.409047515,12977169.904799996,0.0
 01/16  12:00:00,6.1000000000000009,0.06666666666666665,102500.0,0.0,0.0,80.0,743.3333333333334,149.51719408582219,25.118728063159919,-0.43082299650382435,8.876652575415001,22.119755848930507,21.731481438493746,13969234.650628625,12977169.904799996,0.0
 01/16  13:00:00,9.700000000000001,0.8666666666666667,102500.0,0.0,0.0,79.0,820.6666666666666,164.37492790571376,29.785951549727885,-0.3243262872825948,7.225115198292525,22.466831146359295,22.14809235548448,13943697.920235448,12977169.904799996,0.0
 01/16  14:00:00,12.833333333333334,3.4166666666666667,102441.66666666667,0.0,0.0,83.33333333333333,827.0833333333334,180.5004814937947,31.355392958512696,-0.15294565292303023,5.546785677903529,23.015211451195215,22.810329076084089,13943697.920235448,12977169.904799996,0.0
 01/16  15:00:00,14.583333333333334,5.933333333333334,102341.66666666667,0.875,0.0,82.41666666666667,800.75,196.5818092526762,29.584264488215554,0.042195574306580139,5.095137138768069,23.614921837901464,23.524456123573449,13943697.920235448,12977169.904799996,0.0
 01/16  16:00:00,15.583333333333334,7.4750000000000009,102300.0,2.433333333333333,313.3333333333333,78.83333333333333,723.3333333333334,211.332302700054,24.744994740441287,0.21668638530147467,6.018201836777531,24.152559418583896,24.135015520299079,13943697.920235448,12977169.904799996,0.0
 01/16  17:00:00,16.0,8.041666666666666,102300.0,2.1666666666666667,268.3333333333333,72.41666666666667,549.5833333333334,224.14260851068938,17.45623272020463,0.3562040124199252,7.660747670223695,24.553270853208706,24.59755684185228,13943697.920235448,12977169.904799996,0.0
 01/16  18:00:00,15.591666666666667,8.35,102241.66666666667,1.675,260.0,47.083333333333339,261.9166666666667,235.09051320302255,8.390077089959295,0.4108000215933365,8.517537951226402,24.626702416409484,24.727844382027987,13943697.920235448,12977169.904799996,0.0
 01/16  19:00:00,14.891666666666666,8.950000000000001,102200.0,1.9749999999999999,242.5,5.916666666666667,23.66666666666666,244.60406104738537,-1.8979354637884054,0.3669959444675131,7.812657743783059,24.33147583147353,24.467838166116864,13943697.920235448,12977169.904799996,0.0
 01/16  20:00:00,14.25,9.491666666666668,102200.0,2.1,230.0,0.0,0.0,253.21564350245684,-12.996297946219807,0.2572333892525022,6.405363416243932,23.85481185688752,23.952115331732853,966528.0154354514,0.0,0.0
 01/16  21:00:00,13.65,9.933333333333334,102258.33333333333,2.1,230.0,0.0,0.0,261.5021759093019,-24.600691102594216,0.1560586075353625,5.514574483016891,23.472120535092445,23.488853583610518,966528.0154354514,0.0,0.0
 01/16  22:00:00,13.050000000000003,10.333333333333334,102300.0,2.1,218.33333333333335,0.0,0.0,270.17827120237527,-36.45899026275439,0.08955863817457693,5.171699909342453,23.203630939287235,23.177125138341947,966528.0154354514,0.0,0.0
 01/16  23:00:00,12.566666666666669,10.266666666666668,102300.0,2.1,210.0,0.0,0.0,280.40208493038929,-48.29419022202481,0.037205363731577189,5.03253615133318,22.987063496375339,22.930745491197809,966528.0154354514,0.0,0.0
 01/16  24:00:00,12.166666666666666,9.866666666666668,102300.0,2.1,210.0,0.0,0.0,294.66456928300388,-59.627871886477837,-0.009011035029311075,5.005040545600148,22.802165604656996,22.726748879102094,966528.0154354514,0.0,0.0
 01/17  01:00:00,11.766666666666666,9.408333333333334,102300.0,2.1,215.83333333333335,0.0,0.0,40.705000611495588,-68.96466103679554,-0.05289324505975282,5.061060385253438,22.641122852165926,22.5484915219031,966528.0154354514,0.0,0.0
 01/17  02:00:00,11.541666666666666,9.083333333333334,102300.0,2.1,220.0,0.0,0.0,12.052390913690687,-73.065765240122,-0.09362506543104155,5.183765687660842,22.50205286211417,22.39526618888372,966528.0154354514,0.0,0.0
 01/17  03:00:00,11.5,8.883333333333333,102241.66666666667,2.1,220.0,0.0,0.0,42.32223558517933,-68.57576756357504,-0.12651211257276608,5.333015960095726,22.385774772071746,22.27662040463468,966528.0154354514,0.0,0.0
 01/17  04:00:00,11.441666666666669,8.683333333333334,102200.0,2.1,202.5,0.0,0.0,66.0256236030526,-58.906694362977528,-0.1541409597155724,5.49355952227648,22.28671806225867,22.179536292734129,966528.0154354514,0.0,0.0
 01/17  05:00:00,11.166666666666666,8.833333333333334,102200.0,2.6833333333333337,184.16666666666667,0.0,0.0,80.0014600486358,-47.53964157249538,-0.18220377816702158,5.689760278689872,22.191613366877623,22.080445205800733,966528.0154354514,0.0,0.0
 01/17  06:00:00,11.291666666666666,9.058333333333334,102200.0,2.4583333333333337,180.0,0.0,0.0,90.13049404420956,-35.69770535454416,-0.20580476318030287,5.878686809831912,22.11327836251571,21.993003309718984,966528.0154354514,0.0,0.0
 01/17  07:00:00,11.791666666666666,9.158333333333332,102141.66666666667,1.4166666666666668,197.5,0.0,0.0,98.78565947564018,-23.843959782877005,-0.2115353863622064,5.92810692097594,22.069759214442127,21.97239645068429,966528.0154354514,0.0,0.0
 01/17  08:00:00,12.0,9.666666666666666,102100.0,1.6416666666666667,198.33333333333335,0.0,0.0,107.09034384540941,-12.253172269475547,-0.16189486647556149,5.555055016724242,22.275378416508347,22.175672705396527,13943697.920235448,12977169.904799996,0.0
 01/17  09:00:00,12.291666666666666,9.65,102100.0,2.1,190.0,7.527777777777778,0.8333333333333334,115.75009535781403,-1.1796317076907397,-0.1022270482144005,5.220454260425536,22.464140147067693,22.403185510421165,13943697.920235448,12977169.904799996,0.0
 01/17  10:00:00,12.791666666666666,9.4,102100.0,2.1,190.0,59.416666666666667,12.5,125.34200522130243,9.067164885599576,-0.04817831429869073,5.053879922933906,22.672379447884294,22.619018767406826,13943697.920235448,12977169.904799996,0.0
 01/17  11:00:00,13.641666666666666,9.75,102100.0,3.266666666666667,190.0,134.33333333333335,48.166666666666667,136.40035421438757,18.067486450794229,0.022132128672976375,5.021189239060194,22.94202704469362,22.900233014324319,13943697.920235448,12977169.904799996,0.0
 01/17  12:00:00,14.683333333333332,10.291666666666666,102100.0,5.325,190.0,198.66666666666667,67.83333333333333,149.34760146418658,25.255556929430289,0.10993338010142988,5.265512292971174,23.23619417847162,23.23947162373878,13943697.920235448,12977169.904799996,0.0
 01/17  13:00:00,15.741666666666668,10.791666666666666,102041.66666666667,7.366666666666667,201.66666666666667,240.41666666666667,61.5,164.23584529903125,29.952279677061538,0.21194841061037804,5.951160307252354,23.563074997122368,23.62512086109176,13943697.920235448,12977169.904799996,0.0
 01/17  14:00:00,16.083333333333333,11.0,101941.66666666667,7.325,204.16666666666667,233.75,28.666666666666669,180.4091513405759,31.54549422247486,0.3054505931015336,6.947711247127297,23.833656248256319,23.96830172495204,13943697.920235448,12977169.904799996,0.0
 01/17  15:00:00,15.416666666666666,11.583333333333334,101900.0,7.575,200.0,183.41666666666667,11.333333333333334,196.54607940780535,29.787429633053024,0.3484626466397566,7.526818073531352,23.952655607460448,24.105224971368505,13943697.920235448,12977169.904799996,0.0
 01/17  16:00:00,15.0,12.058333333333332,101841.66666666667,7.325,200.0,119.08333333333333,0.9999999999999997,211.3462200648224,24.95021826655857,0.3393332156084676,7.397257565083869,23.884340601797743,24.021680593723607,13943697.920235448,12977169.904799996,0.0
 01/17  17:00:00,14.825000000000001,12.275,101800.0,6.816666666666667,200.0,74.41666666666667,0.0,224.19344879265644,17.656161183612129,0.3179134972954471,7.101238106664937,23.808461835613476,23.895827351876318,13943697.920235448,12977169.904799996,0.0
 01/17  18:00:00,14.466666666666667,12.574999999999998,101800.0,6.958333333333333,200.0,30.166666666666669,0.0,235.16699400670107,8.58151047673003,0.31037106947028106,7.003028113157744,23.738060232906688,23.82952214162746,13943697.920235448,12977169.904799996,0.0
 01/17  19:00:00,14.125,12.816666666666665,101800.0,7.116666666666667,188.33333333333335,3.0833333333333328,0.0,244.69939110677334,-1.7153625882760313,0.2861609067692317,6.702032043401516,23.631882085512929,23.699605389475836,13943697.920235448,12977169.904799996,0.0
 01/17  20:00:00,14.0,12.958333333333334,101741.66666666667,7.0249999999999999,180.0,0.0,0.0,253.32727649354366,-12.82134335136088,0.2162157505411979,5.987461280076062,23.31590269183096,23.384910776990226,966528.0154354514,0.0,0.0
 01/17  21:00:00,14.0,13.0,101700.0,6.783333333333334,185.83333333333335,0.0,0.0,261.6308955291406,-24.431079194025558,0.14567165610390446,5.443622467366133,23.055041124080675,23.078192235910366,966528.0154354514,0.0,0.0
 01/17  22:00:00,14.583333333333334,13.758333333333333,101700.0,7.283333333333334,201.66666666666667,0.0,0.0,270.327393350485,-36.29135970971287,0.10988995994384708,5.251022789120412,22.88452547308648,22.912895419457283,966528.0154354514,0.0,0.0
 01/17  23:00:00,15.116666666666668,14.358333333333335,101641.66666666667,8.283333333333334,210.0,0.0,0.0,280.57544679532625,-48.123403078979269,0.10268820620065265,5.218419959915082,22.790239964368124,22.845747475957837,966528.0154354514,0.0,0.0
