Date/Time,Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),Carbon Equivalent:Facility [kg](Hourly)
 03/04  15:00:00,18191464.50462414,12977169.904799996,0.0
 03/04  16:00:00,19938618.57809747,12977169.904799996,0.0
 03/04  17:00:00,21581751.990058178,12977169.904799996,0.0
 03/04  18:00:00,21069528.066747089,12977169.904799996,0.0
 03/04  19:00:00,18613192.97932365,12977169.904799996,0.0
 03/04  20:00:00,1616767.0130851013,0.0,0.0
 03/04  21:00:00,966528.0154354514,0.0,0.0
 03/04  22:00:00,966528.0154354514,0.0,0.0
 03/04  23:00:00,966528.0154354514,0.0,0.0
 03/04  24:00:00,966528.0154354514,0.0,0.0
 03/05  01:00:00,966528.0154354514,0.0,0.0
 03/05  02:00:00,966528.0154354514,0.0,0.0
 03/05  03:00:00,966528.0154354514,0.0,0.0
 03/05  04:00:00,966528.0154354514,0.0,0.0
 03/05  05:00:00,966528.0154354514,0.0,0.0
 03/05  06:00:00,966528.0154354514,0.0,0.0
 03/05  07:00:00,966528.0154354514,0.0,0.0
 03/05  08:00:00,13943697.920235448,12977169.904799996,0.0
 03/05  09:00:00,13943697.920235448,12977169.904799996,0.0
 03/05  10:00:00,13943697.920235448,12977169.904799996,0.0
 03/05  11:00:00,13943697.920235448,12977169.904799996,0.0
 03/05  12:00:00,13943697.920235448,12977169.904799996,0.0
 03/05  13:00:00,13943697.920235448,12977169.904799996,0.0
 03/05  14:00:00,13943697.920235448,12977169.904799996,0.0
 03/05  15:00:00,13943697.920235448,12977169.904799996,0.0
 03/05  16:00:00,13943697.920235448,12977169.904799996,0.0
 03/05  17:00:00,14110803.613137473,12977169.904799996,0.0
 03/05  18:00:00,14987627.980042318,12977169.904799996,0.0
 03/05  19:00:00,14160125.955296368,12977169.904799996,0.0
 03/05  20:00:00,966528.0154354514,0.0,0.0
 03/05  21:00:00,966528.0154354514,0.0,0.0
 03/05  22:00:00,966528.0154354514,0.0,0.0
 03/05  23:00:00,966528.0154354514,0.0,0.0
 03/05  24:00:00,966528.0154354514,0.0,0.0
 03/06  01:00:00,966528.0154354514,0.0,0.0
 03/06  02:00:00,966528.0154354514,0.0,0.0
 03/06  03:00:00,966528.0154354514,0.0,0.0
 03/06  04:00:00,966528.0154354514,0.0,0.0
 03/06  05:00:00,966528.0154354514,0.0,0.0
 03/06  06:00:00,966528.0154354514,0.0,0.0
 03/06  07:00:00,966528.0154354514,0.0,0.0
 03/06  08:00:00,13943697.920235448,12977169.904799996,0.0
 03/06  09:00:00,13943697.920235448,12977169.904799996,0.0
 03/06  10:00:00,13943697.920235448,12977169.904799996,0.0
 03/06  11:00:00,13943697.920235448,12977169.904799996,0.0
 03/06  12:00:00,13943697.920235448,12977169.904799996,0.0
 03/06  13:00:00,14729096.388185077,12977169.904799996,0.0
 03/06  14:00:00,16486403.120515895,12977169.904799996,0.0
 03/06  15:00:00,17631896.86971802,12977169.904799996,0.0
 03/06  16:00:00,18275526.7564426,12977169.904799996,0.0
 03/06  17:00:00,19109957.51316803,12977169.904799996,0.0
 03/06  18:00:00,18576754.072135088,12977169.904799996,0.0
 03/06  19:00:00,16707698.20988332,12977169.904799996,0.0
 03/06  20:00:00,1062160.4594859128,0.0,0.0
 03/06  21:00:00,966528.0154354514,0.0,0.0
 03/06  22:00:00,966528.0154354514,0.0,0.0
 03/06  23:00:00,966528.0154354514,0.0,0.0
 03/06  24:00:00,966528.0154354514,0.0,0.0
 03/07  01:00:00,966528.0154354514,0.0,0.0
 03/07  02:00:00,966528.0154354514,0.0,0.0
 03/07  03:00:00,966528.0154354514,0.0,0.0
 03/07  04:00:00,966528.0154354514,0.0,0.0
 03/07  05:00:00,966528.0154354514,0.0,0.0
 03/07  06:00:00,966528.0154354514,0.0,0.0
 03/07  07:00:00,966528.0154354514,0.0,0.0
 03/07  08:00:00,13943697.920235448,12977169.904799996,0.0
 03/07  09:00:00,13943697.920235448,12977169.904799996,0.0
 03/07  10:00:00,13943697.920235448,12977169.904799996,0.0
 03/07  11:00:00,13943697.920235448,12977169.904799996,0.0
 03/07  12:00:00,14329606.876844719,12977169.904799996,0.0
 03/07  13:00:00,16006285.68403465,12977169.904799996,0.0
 03/07  14:00:00,18576156.018106358,12977169.904799996,0.0
 03/07  15:00:00,20328940.260526685,12977169.904799996,0.0
 03/07  16:00:00,20964717.602057768,12977169.904799996,0.0
 03/07  17:00:00,21497115.92778495,12977169.904799996,0.0
 03/07  18:00:00,21207770.373878525,12977169.904799996,0.0
 03/07  19:00:00,19284150.81467242,12977169.904799996,0.0
 03/07  20:00:00,1967905.50744821,0.0,0.0
 03/07  21:00:00,966528.0154354514,0.0,0.0
 03/07  22:00:00,966528.0154354514,0.0,0.0
 03/07  23:00:00,966528.0154354514,0.0,0.0
 03/07  24:00:00,966528.0154354514,0.0,0.0
 03/08  01:00:00,966528.0154354514,0.0,0.0
 03/08  02:00:00,966528.0154354514,0.0,0.0
 03/08  03:00:00,966528.0154354514,0.0,0.0
 03/08  04:00:00,966528.0154354514,0.0,0.0
 03/08  05:00:00,966528.0154354514,0.0,0.0
 03/08  06:00:00,966528.0154354514,0.0,0.0
 03/08  07:00:00,966528.0154354514,0.0,0.0
 03/08  08:00:00,13943697.920235448,12977169.904799996,0.0
 03/08  09:00:00,13943697.920235448,12977169.904799996,0.0
 03/08  10:00:00,13943697.920235448,12977169.904799996,0.0
 03/08  11:00:00,13943697.920235448,12977169.904799996,0.0
 03/08  12:00:00,14716589.879605055,12977169.904799996,0.0
 03/08  13:00:00,16166113.929111302,12977169.904799996,0.0
 03/08  14:00:00,18982459.34794846,12977169.904799996,0.0
 03/08  15:00:00,22413780.535247126,12977169.904799996,0.0
 03/08  16:00:00,23359399.63070714,12977169.904799996,0.0
 03/08  17:00:00,23699925.89007486,12977169.904799996,0.0
 03/08  18:00:00,22937420.71319858,12977169.904799996,0.0
 03/08  19:00:00,20585059.604481128,12977169.904799996,0.0
 03/08  20:00:00,3105488.062357195,0.0,0.0
 03/08  21:00:00,1105855.0730312328,0.0,0.0
 03/08  22:00:00,966528.0154354514,0.0,0.0
 03/08  23:00:00,966528.0154354514,0.0,0.0
 03/08  24:00:00,966528.0154354514,0.0,0.0
 03/09  01:00:00,966528.0154354514,0.0,0.0
 03/09  02:00:00,966528.0154354514,0.0,0.0
 03/09  03:00:00,966528.0154354514,0.0,0.0
 03/09  04:00:00,966528.0154354514,0.0,0.0
 03/09  05:00:00,966528.0154354514,0.0,0.0
 03/09  06:00:00,966528.0154354514,0.0,0.0
 03/09  07:00:00,966528.0154354514,0.0,0.0
 03/09  08:00:00,966528.0154354514,0.0,0.0
 03/09  09:00:00,966528.0154354514,0.0,0.0
 03/09  10:00:00,966528.0154354514,0.0,0.0
 03/09  11:00:00,966528.0154354514,0.0,0.0
 03/09  12:00:00,966528.0154354514,0.0,0.0
 03/09  13:00:00,966528.0154354514,0.0,0.0
 03/09  14:00:00,2368373.0222574688,0.0,0.0
 03/09  15:00:00,4758768.77027147,0.0,0.0
 03/09  16:00:00,6344013.565175224,0.0,0.0
 03/09  17:00:00,7941447.4117064,0.0,0.0
 03/09  18:00:00,7653855.337773108,0.0,0.0
 03/09  19:00:00,5250495.145953265,0.0,0.0
 03/09  20:00:00,2669571.4549890465,0.0,0.0
 03/09  21:00:00,1131587.0370241116,0.0,0.0
 03/09  22:00:00,966528.0154354514,0.0,0.0
 03/09  23:00:00,966528.0154354514,0.0,0.0
 03/09  24:00:00,966528.0154354514,0.0,0.0
 03/10  01:00:00,966528.0154354514,0.0,0.0
 03/10  02:00:00,966528.0154354514,0.0,0.0
 03/10  03:00:00,966528.0154354514,0.0,0.0
 03/10  04:00:00,966528.0154354514,0.0,0.0
 03/10  05:00:00,966528.0154354514,0.0,0.0
 03/10  06:00:00,966528.0154354514,0.0,0.0
 03/10  07:00:00,966528.0154354514,0.0,0.0
 03/10  08:00:00,966528.0154354514,0.0,0.0
 03/10  09:00:00,966528.0154354514,0.0,0.0
 03/10  10:00:00,966528.0154354514,0.0,0.0
 03/10  11:00:00,966528.0154354514,0.0,0.0
 03/10  12:00:00,966528.0154354514,0.0,0.0
 03/10  13:00:00,983098.1312688465,0.0,0.0
 03/10  14:00:00,3188477.6037095726,0.0,0.0
 03/10  15:00:00,5651283.3512628129,0.0,0.0
 03/10  16:00:00,7244221.580916666,0.0,0.0
 03/10  17:00:00,8035653.898946532,0.0,0.0
 03/10  18:00:00,7075169.523402171,0.0,0.0
 03/10  19:00:00,4818046.193676169,0.0,0.0
 03/10  20:00:00,2475023.130409785,0.0,0.0
 03/10  21:00:00,1009915.2125364362,0.0,0.0
 03/10  22:00:00,966528.0154354514,0.0,0.0
 03/10  23:00:00,966528.0154354514,0.0,0.0
 03/10  24:00:00,966528.0154354514,0.0,0.0
 03/11  01:00:00,966528.0154354514,0.0,0.0
 03/11  02:00:00,966528.0154354514,0.0,0.0
 03/11  03:00:00,966528.0154354514,0.0,0.0
 03/11  04:00:00,966528.0154354514,0.0,0.0
 03/11  05:00:00,966528.0154354514,0.0,0.0
 03/11  06:00:00,966528.0154354514,0.0,0.0
 03/11  07:00:00,966528.0154354514,0.0,0.0
 03/11  08:00:00,13943697.920235448,12977169.904799996,0.0
 03/11  09:00:00,13943697.920235448,12977169.904799996,0.0
 03/11  10:00:00,13943697.920235448,12977169.904799996,0.0
 03/11  11:00:00,14333346.524755026,12977169.904799996,0.0
 03/11  12:00:00,16336629.609799348,12977169.904799996,0.0
 03/11  13:00:00,18229485.840389849,12977169.904799996,0.0
 03/11  14:00:00,20435723.285728769,12977169.904799996,0.0
 03/11  15:00:00,21588853.242996433,12977169.904799996,0.0
 03/11  16:00:00,21531248.520717645,12977169.904799996,0.0
 03/11  17:00:00,21409122.308903964,12977169.904799996,0.0
 03/11  18:00:00,18724475.08425137,12977169.904799996,0.0
 03/11  19:00:00,16403031.17216241,12977169.904799996,0.0
 03/11  20:00:00,994323.2090590245,0.0,0.0
 03/11  21:00:00,966528.0154354514,0.0,0.0
 03/11  22:00:00,966528.0154354514,0.0,0.0
 03/11  23:00:00,966528.0154354514,0.0,0.0
 03/11  24:00:00,966528.0154354514,0.0,0.0
 03/12  01:00:00,966528.0154354514,0.0,0.0
 03/12  02:00:00,966528.0154354514,0.0,0.0
 03/12  03:00:00,966528.0154354514,0.0,0.0
 03/12  04:00:00,966528.0154354514,0.0,0.0
 03/12  05:00:00,966528.0154354514,0.0,0.0
 03/12  06:00:00,966528.0154354514,0.0,0.0
 03/12  07:00:00,966528.0154354514,0.0,0.0
 03/12  08:00:00,13943697.920235448,12977169.904799996,0.0
 03/12  09:00:00,13943697.920235448,12977169.904799996,0.0
 03/12  10:00:00,13943697.920235448,12977169.904799996,0.0
 03/12  11:00:00,14639706.133205513,12977169.904799996,0.0
 03/12  12:00:00,16631421.262755307,12977169.904799996,0.0
 03/12  13:00:00,17816134.634324157,12977169.904799996,0.0
 03/12  14:00:00,19499466.461414745,12977169.904799996,0.0
 03/12  15:00:00,21400118.231106976,12977169.904799996,0.0
 03/12  16:00:00,21431856.088843988,12977169.904799996,0.0
 03/12  17:00:00,20551251.18523348,12977169.904799996,0.0
 03/12  18:00:00,19329435.849971478,12977169.904799996,0.0
 03/12  19:00:00,17780035.966212274,12977169.904799996,0.0
 03/12  20:00:00,2162655.272453524,0.0,0.0
 03/12  21:00:00,1353740.896096715,0.0,0.0
 03/12  22:00:00,969642.513742062,0.0,0.0
 03/12  23:00:00,966528.0154354514,0.0,0.0
 03/12  24:00:00,966528.0154354514,0.0,0.0
 03/13  01:00:00,966528.0154354514,0.0,0.0
 03/13  02:00:00,966528.0154354514,0.0,0.0
 03/13  03:00:00,966528.0154354514,0.0,0.0
 03/13  04:00:00,966528.0154354514,0.0,0.0
 03/13  05:00:00,966528.0154354514,0.0,0.0
 03/13  06:00:00,966528.0154354514,0.0,0.0
 03/13  07:00:00,966528.0154354514,0.0,0.0
 03/13  08:00:00,13943697.920235448,12977169.904799996,0.0
 03/13  09:00:00,13943697.920235448,12977169.904799996,0.0
 03/13  10:00:00,13943697.920235448,12977169.904799996,0.0
 03/13  11:00:00,13943697.920235448,12977169.904799996,0.0
 03/13  12:00:00,13943697.920235448,12977169.904799996,0.0
 03/13  13:00:00,13943697.920235448,12977169.904799996,0.0
 03/13  14:00:00,14415649.537476469,12977169.904799996,0.0
 03/13  15:00:00,14855704.734993693,12977169.904799996,0.0
 03/13  16:00:00,14601477.269327959,12977169.904799996,0.0
 03/13  17:00:00,14213695.136054099,12977169.904799996,0.0
 03/13  18:00:00,13944779.288848764,12977169.904799996,0.0
 03/13  19:00:00,13943697.920235448,12977169.904799996,0.0
 03/13  20:00:00,966528.0154354514,0.0,0.0
 03/13  21:00:00,966528.0154354514,0.0,0.0
 03/13  22:00:00,966528.0154354514,0.0,0.0
 03/13  23:00:00,966528.0154354514,0.0,0.0
 03/13  24:00:00,966528.0154354514,0.0,0.0
 03/14  01:00:00,966528.0154354514,0.0,0.0
 03/14  02:00:00,966528.0154354514,0.0,0.0
 03/14  03:00:00,966528.0154354514,0.0,0.0
 03/14  04:00:00,966528.0154354514,0.0,0.0
 03/14  05:00:00,966528.0154354514,0.0,0.0
 03/14  06:00:00,966528.0154354514,0.0,0.0
 03/14  07:00:00,966528.0154354514,0.0,0.0
 03/14  08:00:00,13943697.920235448,12977169.904799996,0.0
 03/14  09:00:00,13943697.920235448,12977169.904799996,0.0
 03/14  10:00:00,13943697.920235448,12977169.904799996,0.0
 03/14  11:00:00,13943697.920235448,12977169.904799996,0.0
 03/14  12:00:00,13955176.678547237,12977169.904799996,0.0
 03/14  13:00:00,15331748.324544464,12977169.904799996,0.0
 03/14  14:00:00,18161289.24357665,12977169.904799996,0.0
 03/14  15:00:00,21321064.790018109,12977169.904799996,0.0
 03/14  16:00:00,22012759.31190181,12977169.904799996,0.0
 03/14  17:00:00,22685128.080105533,12977169.904799996,0.0
 03/14  18:00:00,22540258.611060736,12977169.904799996,0.0
 03/14  19:00:00,20116054.38718613,12977169.904799996,0.0
 03/14  20:00:00,2849530.8816726498,0.0,0.0
 03/14  21:00:00,1081456.7516026446,0.0,0.0
 03/14  22:00:00,966528.0154354514,0.0,0.0
 03/14  23:00:00,966528.0154354514,0.0,0.0
 03/14  24:00:00,966528.0154354514,0.0,0.0
 03/15  01:00:00,966528.0154354514,0.0,0.0
 03/15  02:00:00,966528.0154354514,0.0,0.0
 03/15  03:00:00,966528.0154354514,0.0,0.0
 03/15  04:00:00,966528.0154354514,0.0,0.0
 03/15  05:00:00,966528.0154354514,0.0,0.0
 03/15  06:00:00,966528.0154354514,0.0,0.0
 03/15  07:00:00,966528.0154354514,0.0,0.0
 03/15  08:00:00,13943697.920235448,12977169.904799996,0.0
 03/15  09:00:00,13943697.920235448,12977169.904799996,0.0
 03/15  10:00:00,13943697.920235448,12977169.904799996,0.0
 03/15  11:00:00,14125712.402711139,12977169.904799996,0.0
 03/15  12:00:00,16093795.58003666,12977169.904799996,0.0
 03/15  13:00:00,17656702.238303424,12977169.904799996,0.0
 03/15  14:00:00,19926356.92005011,12977169.904799996,0.0
 03/15  15:00:00,22666964.182849077,12977169.904799996,0.0
 03/15  16:00:00,24580662.397267406,12977169.904799996,0.0
 03/15  17:00:00,25269050.22083906,12977169.904799996,0.0
 03/15  18:00:00,24035914.97470819,12977169.904799996,0.0
 03/15  19:00:00,21556658.432330364,12977169.904799996,0.0
 03/15  20:00:00,4464477.33512118,0.0,0.0
 03/15  21:00:00,2012401.6176993759,0.0,0.0
 03/15  22:00:00,1002427.7934865805,0.0,0.0
 03/15  23:00:00,966528.0154354514,0.0,0.0
 03/15  24:00:00,966528.0154354514,0.0,0.0
 03/16  01:00:00,966528.0154354514,0.0,0.0
 03/16  02:00:00,966528.0154354514,0.0,0.0
 03/16  03:00:00,966528.0154354514,0.0,0.0
 03/16  04:00:00,966528.0154354514,0.0,0.0
 03/16  05:00:00,966528.0154354514,0.0,0.0
 03/16  06:00:00,966528.0154354514,0.0,0.0
 03/16  07:00:00,966528.0154354514,0.0,0.0
 03/16  08:00:00,966528.0154354514,0.0,0.0
 03/16  09:00:00,966528.0154354514,0.0,0.0
 03/16  10:00:00,966528.0154354514,0.0,0.0
 03/16  11:00:00,1169741.2452511814,0.0,0.0
 03/16  12:00:00,2886500.6060648967,0.0,0.0
 03/16  13:00:00,4001888.885143185,0.0,0.0
 03/16  14:00:00,6957489.405770218,0.0,0.0
 03/16  15:00:00,10102557.036548661,0.0,0.0
 03/16  16:00:00,11139102.007757653,0.0,0.0
 03/16  17:00:00,10657131.716947254,0.0,0.0
 03/16  18:00:00,8667019.813404877,0.0,0.0
 03/16  19:00:00,5746048.582696186,0.0,0.0
 03/16  20:00:00,3568275.0364681428,0.0,0.0
 03/16  21:00:00,2191242.149629021,0.0,0.0
 03/16  22:00:00,1496092.9556531097,0.0,0.0
 03/16  23:00:00,1066107.3609068795,0.0,0.0
 03/16  24:00:00,966528.0154354514,0.0,0.0
 03/17  01:00:00,966528.0154354514,0.0,0.0
 03/17  02:00:00,966528.0154354514,0.0,0.0
 03/17  03:00:00,966528.0154354514,0.0,0.0
 03/17  04:00:00,966528.0154354514,0.0,0.0
 03/17  05:00:00,966528.0154354514,0.0,0.0
 03/17  06:00:00,966528.0154354514,0.0,0.0
 03/17  07:00:00,966528.0154354514,0.0,0.0
 03/17  08:00:00,966528.0154354514,0.0,0.0
 03/17  09:00:00,966528.0154354514,0.0,0.0
 03/17  10:00:00,1122036.2090778256,0.0,0.0
 03/17  11:00:00,3378314.849948508,0.0,0.0
 03/17  12:00:00,4387519.512486781,0.0,0.0
 03/17  13:00:00,5545212.818248093,0.0,0.0
 03/17  14:00:00,8475625.418938507,0.0,0.0
 03/17  15:00:00,11676629.317617218,0.0,0.0
 03/17  16:00:00,13332734.398259264,0.0,0.0
 03/17  17:00:00,13820305.201290725,0.0,0.0
 03/17  18:00:00,13812334.734990657,0.0,0.0
 03/17  19:00:00,10911338.686448854,0.0,0.0
 03/17  20:00:00,7684172.229506082,0.0,0.0
 03/17  21:00:00,6028245.100242824,0.0,0.0
 03/17  22:00:00,4229236.999283367,0.0,0.0
 03/17  23:00:00,2465488.366534721,0.0,0.0
 03/17  24:00:00,1275258.889629711,0.0,0.0
 03/18  01:00:00,966528.0154354514,0.0,0.0
 03/18  02:00:00,966528.0154354514,0.0,0.0
 03/18  03:00:00,966528.0154354514,0.0,0.0
 03/18  04:00:00,966528.0154354514,0.0,0.0
 03/18  05:00:00,966528.0154354514,0.0,0.0
 03/18  06:00:00,966528.0154354514,0.0,0.0
 03/18  07:00:00,966528.0154354514,0.0,0.0
 03/18  08:00:00,13943697.920235448,12977169.904799996,0.0
 03/18  09:00:00,13943697.920235448,12977169.904799996,0.0
 03/18  10:00:00,16788242.218166114,12977169.904799996,0.0
 03/18  11:00:00,19826897.86489987,12977169.904799996,0.0
 03/18  12:00:00,21187709.314855379,12977169.904799996,0.0
 03/18  13:00:00,21968580.300196705,12977169.904799996,0.0
 03/18  14:00:00,24658854.577036948,12977169.904799996,0.0
 03/18  15:00:00,26430753.036041745,12977169.904799996,0.0
 03/18  16:00:00,26278408.077154109,12977169.904799996,0.0
 03/18  17:00:00,25740270.691955195,12977169.904799996,0.0
 03/18  18:00:00,25094243.996290808,12977169.904799996,0.0
 03/18  19:00:00,23619046.314977159,12977169.904799996,0.0
 03/18  20:00:00,7222784.787284257,0.0,0.0
 03/18  21:00:00,5427006.969658419,0.0,0.0
 03/18  22:00:00,3884701.108101703,0.0,0.0
 03/18  23:00:00,2380221.8995677137,0.0,0.0
 03/18  24:00:00,1950240.7856871729,0.0,0.0
 03/19  01:00:00,1707944.0525985605,0.0,0.0
 03/19  02:00:00,1203292.2862921628,0.0,0.0
 03/19  03:00:00,966528.0154354514,0.0,0.0
 03/19  04:00:00,1390482.7640746772,0.0,0.0
 03/19  05:00:00,1050947.1517721965,0.0,0.0
 03/19  06:00:00,966528.0154354514,0.0,0.0
 03/19  07:00:00,966528.0154354514,0.0,0.0
 03/19  08:00:00,14048218.049933618,12977169.904799996,0.0
 03/19  09:00:00,17065855.257854608,12977169.904799996,0.0
 03/19  10:00:00,20573866.277928275,12977169.904799996,0.0
 03/19  11:00:00,22502916.033028619,12977169.904799996,0.0
 03/19  12:00:00,22905252.20883092,12977169.904799996,0.0
 03/19  13:00:00,24191905.397563675,12977169.904799996,0.0
 03/19  14:00:00,26139816.30070748,12977169.904799996,0.0
 03/19  15:00:00,26169261.902773896,12977169.904799996,0.0
 03/19  16:00:00,26253595.34729834,12977169.904799996,0.0
 03/19  17:00:00,26212670.506447346,12977169.904799996,0.0
 03/19  18:00:00,25945659.512814739,12977169.904799996,0.0
 03/19  19:00:00,25887919.94681663,12977169.904799996,0.0
 03/19  20:00:00,9101934.099946093,0.0,0.0
 03/19  21:00:00,6204284.890457675,0.0,0.0
 03/19  22:00:00,4896593.4783602789,0.0,0.0
 03/19  23:00:00,3805731.0768139848,0.0,0.0
 03/19  24:00:00,2808103.334586686,0.0,0.0
 03/20  01:00:00,2098870.025127289,0.0,0.0
 03/20  02:00:00,1703195.222993339,0.0,0.0
 03/20  03:00:00,1434596.7218830269,0.0,0.0
 03/20  04:00:00,998142.7422454361,0.0,0.0
 03/20  05:00:00,966528.0154354514,0.0,0.0
 03/20  06:00:00,966528.0154354514,0.0,0.0
 03/20  07:00:00,966528.0154354514,0.0,0.0
 03/20  08:00:00,13943697.920235448,12977169.904799996,0.0
 03/20  09:00:00,15169475.928441605,12977169.904799996,0.0
 03/20  10:00:00,18992614.9484366,12977169.904799996,0.0
 03/20  11:00:00,21793808.238566869,12977169.904799996,0.0
 03/20  12:00:00,23663708.050389276,12977169.904799996,0.0
 03/20  13:00:00,24823466.064149575,12977169.904799996,0.0
 03/20  14:00:00,26325665.12824259,12977169.904799996,0.0
 03/20  15:00:00,26675896.217750238,12977169.904799996,0.0
 03/20  16:00:00,26462968.223771775,12977169.904799996,0.0
 03/20  17:00:00,26553491.85384206,12977169.904799996,0.0
 03/20  18:00:00,26553626.73262415,12977169.904799996,0.0
 03/20  19:00:00,26260344.94640173,12977169.904799996,0.0
 03/20  20:00:00,11339374.112871206,0.0,0.0
 03/20  21:00:00,8287016.234691195,0.0,0.0
 03/20  22:00:00,7289456.187080341,0.0,0.0
 03/20  23:00:00,6142016.212178786,0.0,0.0
 03/20  24:00:00,4210144.206097895,0.0,0.0
 03/21  01:00:00,3670056.681930924,0.0,0.0
 03/21  02:00:00,3628756.8012031714,0.0,0.0
 03/21  03:00:00,2929815.968595464,0.0,0.0
 03/21  04:00:00,2501080.3293847006,0.0,0.0
 03/21  05:00:00,2028471.5005343606,0.0,0.0
 03/21  06:00:00,1439871.5051292647,0.0,0.0
 03/21  07:00:00,1112657.4347231175,0.0,0.0
 03/21  08:00:00,15592651.978434032,12977169.904799996,0.0
 03/21  09:00:00,17112500.18234712,12977169.904799996,0.0
 03/21  10:00:00,19281378.64950423,12977169.904799996,0.0
 03/21  11:00:00,22316026.876445787,12977169.904799996,0.0
 03/21  12:00:00,25698840.107207709,12977169.904799996,0.0
 03/21  13:00:00,26726799.082750769,12977169.904799996,0.0
 03/21  14:00:00,26906514.726391786,12977169.904799996,0.0
 03/21  15:00:00,26758667.112506316,12977169.904799996,0.0
 03/21  16:00:00,26600849.90488451,12977169.904799996,0.0
 03/21  17:00:00,26742323.025555567,12977169.904799996,0.0
 03/21  18:00:00,26542970.45770348,12977169.904799996,0.0
 03/21  19:00:00,26131268.603188024,12977169.904799996,0.0
 03/21  20:00:00,11177194.03889033,0.0,0.0
 03/21  21:00:00,8334629.048400084,0.0,0.0
 03/21  22:00:00,6086721.480348416,0.0,0.0
 03/21  23:00:00,4491278.089706013,0.0,0.0
 03/21  24:00:00,3666280.627191157,0.0,0.0
 03/22  01:00:00,2892371.571344951,0.0,0.0
 03/22  02:00:00,1839240.0377396688,0.0,0.0
 03/22  03:00:00,1020691.1763793459,0.0,0.0
 03/22  04:00:00,966528.0154354514,0.0,0.0
 03/22  05:00:00,966528.0154354514,0.0,0.0
 03/22  06:00:00,966528.0154354514,0.0,0.0
 03/22  07:00:00,966528.0154354514,0.0,0.0
 03/22  08:00:00,13971380.307262917,12977169.904799996,0.0
 03/22  09:00:00,16827993.92691166,12977169.904799996,0.0
 03/22  10:00:00,20683680.006103934,12977169.904799996,0.0
 03/22  11:00:00,23214471.84971628,12977169.904799996,0.0
 03/22  12:00:00,23668288.618429725,12977169.904799996,0.0
 03/22  13:00:00,24110388.30859386,12977169.904799996,0.0
 03/22  14:00:00,25783193.743168694,12977169.904799996,0.0
 03/22  15:00:00,26132772.495249317,12977169.904799996,0.0
 03/22  16:00:00,26367833.870014766,12977169.904799996,0.0
 03/22  17:00:00,26545039.298379009,12977169.904799996,0.0
 03/22  18:00:00,26492696.640280099,12977169.904799996,0.0
 03/22  19:00:00,26210369.43768762,12977169.904799996,0.0
 03/22  20:00:00,11776777.860522448,0.0,0.0
 03/22  21:00:00,8717610.127846372,0.0,0.0
 03/22  22:00:00,7055292.842546157,0.0,0.0
 03/22  23:00:00,5691134.343180946,0.0,0.0
 03/22  24:00:00,4239368.901409476,0.0,0.0
 03/23  01:00:00,3716836.7995697634,0.0,0.0
 03/23  02:00:00,3089996.3770602557,0.0,0.0
 03/23  03:00:00,2255712.341678276,0.0,0.0
 03/23  04:00:00,1850961.8187054038,0.0,0.0
 03/23  05:00:00,1476936.1624191816,0.0,0.0
 03/23  06:00:00,1002256.6831857547,0.0,0.0
 03/23  07:00:00,966528.0154354514,0.0,0.0
 03/23  08:00:00,1024922.5139200802,0.0,0.0
 03/23  09:00:00,2647099.8318154837,0.0,0.0
 03/23  10:00:00,3780697.93112752,0.0,0.0
 03/23  11:00:00,6456221.648493851,0.0,0.0
 03/23  12:00:00,8548114.760897609,0.0,0.0
 03/23  13:00:00,9052963.572441817,0.0,0.0
 03/23  14:00:00,12294093.964448967,0.0,0.0
 03/23  15:00:00,14113424.305860756,0.0,0.0
 03/23  16:00:00,13693187.47970024,0.0,0.0
 03/23  17:00:00,13774973.865280964,0.0,0.0
 03/23  18:00:00,13840061.27551821,0.0,0.0
 03/23  19:00:00,13008086.368541694,0.0,0.0
 03/23  20:00:00,9283089.740792836,0.0,0.0
 03/23  21:00:00,6882027.895729228,0.0,0.0
 03/23  22:00:00,5216440.806340619,0.0,0.0
 03/23  23:00:00,4600108.683435254,0.0,0.0
 03/23  24:00:00,4288537.534388476,0.0,0.0
 03/24  01:00:00,3159719.9293285955,0.0,0.0
 03/24  02:00:00,2227993.974495305,0.0,0.0
 03/24  03:00:00,1447279.6431098008,0.0,0.0
 03/24  04:00:00,1055905.2480040426,0.0,0.0
 03/24  05:00:00,966528.0154354514,0.0,0.0
 03/24  06:00:00,966528.0154354514,0.0,0.0
 03/24  07:00:00,966528.0154354514,0.0,0.0
 03/24  08:00:00,966528.0154354514,0.0,0.0
 03/24  09:00:00,2061145.7203897322,0.0,0.0
 03/24  10:00:00,5637073.266927916,0.0,0.0
 03/24  11:00:00,8718574.549361535,0.0,0.0
 03/24  12:00:00,9772299.631412765,0.0,0.0
 03/24  13:00:00,9270609.019520333,0.0,0.0
 03/24  14:00:00,11502785.084932158,0.0,0.0
 03/24  15:00:00,13682704.561224822,0.0,0.0
 03/24  16:00:00,13423145.031827162,0.0,0.0
 03/24  17:00:00,13497970.347744743,0.0,0.0
 03/24  18:00:00,13446189.352441814,0.0,0.0
 03/24  19:00:00,12457397.977755206,0.0,0.0
 03/24  20:00:00,9212416.002840469,0.0,0.0
 03/24  21:00:00,7237520.642428149,0.0,0.0
 03/24  22:00:00,6272001.4241614,0.0,0.0
