Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Solar Azimuth Angle [deg](Hourly),Environment:Site Solar Altitude Angle [deg](Hourly),EMS:Adaptive Coefficient_PlantaX08_Office [](Hourly),EMS:aPMV_PlantaX08_Office [](Hourly),EMS:aPMV Heating Setpoint_PlantaX08_Office [](Hourly),EMS:aPMV Cooling Setpoint_PlantaX08_Office [](Hourly),EMS:aPMV Heating Setpoint No Tolerance_PlantaX08_Office [](Hourly),EMS:aPMV Cooling Setpoint No Tolerance_PlantaX08_Office [](Hourly),EMS:Comfortable Hours_PlantaX08_Office [H](Hourly),EMS:Discomfortable Hot Hours_PlantaX08_Office [H](Hourly),EMS:Discomfortable Cold Hours_PlantaX08_Office [H](Hourly),EMS:Discomfortable Total Hours_PlantaX08_Office [H](Hourly),EMS:Occupied hours_PlantaX08_Office [H](Hourly),PLANTAX08:OFFICE:Zone Mean Air Temperature [C](Hourly),PLANTAX08:OFFICE:Zone Operative Temperature [C](Hourly),PEOPLE PLANTAX08:OFFICE:Zone Thermal Comfort Fanger Model PMV [](Hourly),PEOPLE PLANTAX08:OFFICE:Zone Thermal Comfort Fanger Model PPD [%](Hourly),PEOPLE PLANTAX08:OFFICE:Zone Thermal Comfort Mean Radiant Temperature [C](Hourly),PEOPLE PLANTAX08:OFFICE:Zone Thermal Comfort Operative Temperature [C](Hourly),PMV_H_SP_PLANTAX08_OFFICE:Schedule Value [](Hourly),PMV_C_SP_PLANTAX08_OFFICE:Schedule Value [](Hourly),Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),Carbon Equivalent:Facility [kg](Hourly)
 02/28  07:00:00,11.0,9.0,101900.0,0.625,25.0,0.0,0.0,87.24078712020742,-17.14956087476003,0.0,-0.014391183015164872,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,22.541005331806958,22.74269076827923,-0.01661036356658036,5.006047442192319,22.944376204751504,22.745287432894675,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
 02/28  08:00:00,11.0,9.0,101958.33333333333,0.0,0.0,0.0,0.0,96.34756436996834,-5.26715170789964,0.0,0.008136918264658172,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,22.74178238374144,22.932512647799486,0.019603782818274769,5.016775551901094,23.12324291185752,22.90514372464825,-0.39999999999999999,0.39999999999999999,13962703.327754192,12977169.904799996,0.0
 02/28  09:00:00,11.0,9.0,102000.0,1.75,46.666666666666667,40.416666666666667,133.08333333333335,105.54913121058643,6.40593122048321,0.0,0.0771574516327838,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,23.01553770874823,23.236945366401164,0.0919744425162927,5.190690264029453,23.458353024054096,23.210433737024258,-0.39999999999999999,0.39999999999999999,13962703.327754192,12977169.904799996,0.0
 02/28  10:00:00,12.75,9.0,102000.0,3.0,85.83333333333333,85.33333333333333,468.0833333333333,115.62147342766485,17.53781570869376,0.0,0.19888820961450785,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,23.59170254535385,23.831405508123749,0.22623097889823916,6.112130781575054,24.071108470893635,23.76730084536081,-0.39999999999999999,0.39999999999999999,13962703.327754192,12977169.904799996,0.0
 02/28  11:00:00,15.166666666666666,9.0,102058.33333333333,2.4166666666666667,84.16666666666667,109.58333333333333,662.0833333333334,127.40764140991145,27.678160383220143,0.0,0.3511864209731865,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,24.259530906020804,24.36513003322713,0.3686623690801721,7.846475978718234,24.47072916043345,24.331870557932704,-0.39999999999999999,0.39999999999999999,14298301.443649132,12977169.904799996,0.0
 02/28  12:00:00,17.75,9.0,102100.0,2.0,74.16666666666667,111.08333333333333,780.0,141.81584353194965,36.151827156159658,0.0,0.40595715510809829,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,24.237831291829364,24.460766353925214,0.4066931451779711,8.446942679097456,24.683701416021067,24.476443466896744,-0.39999999999999999,0.39999999999999999,16258472.022844386,12977169.904799996,0.0
 02/28  13:00:00,19.583333333333333,9.583333333333334,102100.0,3.225,58.333333333333339,112.16666666666667,833.8333333333334,159.42549058306529,41.9990473560466,0.0,0.4086918146424469,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,24.014077461567699,24.4640275149665,0.4091463365463666,8.488919273724785,24.913977568365298,24.485323637816739,-0.39999999999999999,0.39999999999999999,18068812.79538218,12977169.904799996,0.0
 02/28  14:00:00,20.583333333333333,10.0,102041.66666666667,4.683333333333333,38.333333333333339,116.58333333333333,844.4166666666666,179.52731883262676,44.17883264540881,0.0,0.41177994068823406,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,23.69906715510523,24.46301373469053,0.4118514721329614,8.535436089955475,25.226960314275833,24.491144500925047,-0.39999999999999999,0.39999999999999999,20289492.877851637,12977169.904799996,0.0
 02/28  15:00:00,22.166666666666669,10.0,101941.66666666667,3.875,41.666666666666667,111.25,837.4166666666666,199.69494674992508,42.18610839650992,0.0,0.4120777782141171,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,23.35113266870256,24.463556986843107,0.4120286925001176,8.538501535693117,25.57598130498366,24.493018032024098,-0.39999999999999999,0.39999999999999999,23370182.504936387,12977169.904799996,0.0
 02/28  16:00:00,22.416666666666669,9.533333333333334,101900.0,3.0,55.833333333333339,99.75,806.3333333333334,217.4483706181261,36.48547079824584,0.0,0.4082308644210659,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,23.066238055621399,24.45960385139375,0.40718006398248027,8.455265058704115,25.852969647166107,24.477713106056869,-0.39999999999999999,0.39999999999999999,25361605.286211209,12977169.904799996,0.0
 02/28  17:00:00,23.166666666666669,9.083333333333334,101900.0,2.4166666666666667,71.66666666666667,91.0,717.8333333333334,231.99616375827237,28.10915096224898,0.0,0.40457915076172,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,22.899253002895919,24.474722272432556,0.4040654645113615,8.402283476995145,26.050191541969189,24.485848360692719,-0.39999999999999999,0.39999999999999999,26152822.522146234,12977169.904799996,0.0
 02/28  18:00:00,23.416666666666669,9.0,101900.0,0.8333333333333334,33.333333333333339,77.33333333333333,517.5833333333334,243.88278390025236,18.02829692698781,0.0,0.3981331152149226,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,22.87684969018152,24.4807730013066,0.39633628224372088,8.272807272696929,26.08469631243166,24.473956267333099,-0.39999999999999999,0.39999999999999999,26163090.920403899,12977169.904799996,0.0
 02/28  19:00:00,22.008333333333338,10.575000000000001,101958.33333333333,0.0,0.0,43.75,194.75,254.01438388575739,6.930695260565265,0.0,0.38966810468065468,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,23.09731799023264,24.45762251639661,0.3894388079118356,8.159043708551451,25.81792704256058,24.434701882027736,-0.39999999999999999,0.39999999999999999,24764708.59132972,12977169.904799996,0.0
 02/28  20:00:00,20.25,11.408333333333332,102000.0,1.1666666666666668,11.666666666666666,2.8333333333333328,10.944444444444443,263.23878574897727,-4.725372843540214,0.0,0.38144027602748206,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,23.55664422244877,24.38086755320988,0.38150482663269288,8.032003706333934,25.205090883970994,24.339811835176517,-0.39999999999999999,0.39999999999999999,6895810.824561056,0.0,0.0
 02/28  21:00:00,18.275000000000003,10.85,102000.0,0.8333333333333334,8.333333333333334,0.0,0.0,272.33253684294717,-16.60479061780667,0.0,0.3918071342653862,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,23.818840233083024,24.3469539304308,0.3922918978841774,8.205770967346142,24.875067627778575,24.331169063224697,-0.39999999999999999,0.39999999999999999,4492598.728834556,0.0,0.0
 02/28  22:00:00,16.058333333333335,9.841666666666667,101941.66666666667,0.0,0.0,0.0,0.0,282.14538297290098,-28.397139343592018,0.0,0.39280263290901326,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,23.994808734240978,24.326267883981506,0.3926994783020681,8.212465609878694,24.65772703372203,24.31153449962302,-0.39999999999999999,0.39999999999999999,2513965.798428952,0.0,0.0
 02/28  23:00:00,13.583333333333334,7.8999999999999999,101783.33333333333,0.0,0.0,0.0,0.0,293.84870659555369,-39.702750981539207,0.0,0.3888865591838921,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,24.096975230045304,24.286650588112307,0.38459217322109148,8.082316120696314,24.476325946179299,24.29155962010905,-0.39999999999999999,0.39999999999999999,1057136.6791174168,0.0,0.0
 02/28  24:00:00,10.983333333333335,5.033333333333333,101466.66666666667,0.0,0.0,0.0,0.0,309.2933298030654,-49.83688147045288,0.0,0.3263893990429645,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,23.74888208782718,24.009746095842844,0.3091802553138398,7.0064647962335899,24.270610103858514,24.048232132418908,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
 03/01  01:00:00,8.558333333333334,1.6583333333333333,101066.66666666667,0.0,0.0,0.0,0.0,28.66235558486954,-57.15006230010118,0.0,0.21552186466257518,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,23.284379104721059,23.660758460562488,0.19635927652410049,5.8218492780657089,24.037137816403914,23.69807301569952,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
 03/01  02:00:00,6.666666666666667,-1.4916666666666665,100666.66666666667,1.4583333333333333,5.833333333333333,0.0,0.0,7.473046292877782,-60.17493577372691,0.0,0.09694681215979934,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,22.846521388276089,23.306926374189954,0.07621502550958943,5.146535281003676,23.76733136010381,23.343415987131853,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
 03/01  03:00:00,5.474999999999999,-3.8666666666666669,100383.33333333333,1.9166666666666668,33.333333333333339,0.0,0.0,27.653210765609644,-57.37138382521144,0.0,-0.022592882413086266,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,22.464443900147363,22.978773436236854,-0.040339817174249847,5.051667946020807,23.49310297232635,23.005855598963327,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
 03/01  04:00:00,4.866666666666666,-5.166666666666667,100183.33333333333,2.433333333333333,50.0,0.0,0.0,49.56582231568452,-49.92851916950736,0.0,-0.1224668458809961,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,22.17882287415533,22.707075600076693,-0.1380767806335832,5.409465929159883,23.235328325998056,22.729541966499768,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
 03/01  05:00:00,4.5249999999999999,-5.616666666666667,100100.0,4.266666666666667,50.0,0.0,0.0,65.22403600086425,-39.907642770071159,0.0,-0.21142429792001747,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,21.925370411590888,22.45220131948329,-0.2251971105110524,6.063465126476191,22.979032227375688,22.47247351150585,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
 03/01  06:00:00,4.108333333333333,-5.816666666666666,100041.66666666667,4.516666666666667,44.166666666666667,0.0,0.0,77.06561560891011,-28.658087872407376,0.0,-0.28983190942807188,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,21.691485538074276,22.216366688621887,-0.30200164192844616,6.904291441226884,22.741247839169494,22.235412722694595,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
 03/01  07:00:00,4.191666666666666,-5.0249999999999999,100058.33333333333,3.516666666666667,16.666666666666669,0.0,0.0,86.95256166450736,-16.886432779073905,0.0,-0.3556310664449149,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,21.517046655227998,22.02741974032625,-0.3640898469678247,7.763088576585126,22.5377928254245,22.037596370222134,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
 03/01  08:00:00,4.166666666666667,-4.166666666666667,100100.0,2.4583333333333337,0.0,0.0,0.0,96.07250650433703,-5.002385147406955,0.0,-0.3620382330546709,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,21.633033064185857,22.1244855242753,-0.35520854020061817,7.628531466066359,22.615937984364746,22.106253647415405,-0.39999999999999999,0.39999999999999999,13962703.327754192,12977169.904799996,0.0
 03/01  09:00:00,4.175,-5.633333333333333,100100.0,2.7583333333333335,0.0,43.0,67.33333333333333,105.28407054344662,6.681112430575451,0.0,-0.3280998256775827,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,21.7885025063691,22.296387874516794,-0.3199767368876793,7.133884279658069,22.804273242664484,22.278780795393556,-0.39999999999999999,0.39999999999999999,13962703.327754192,12977169.904799996,0.0
 03/01  10:00:00,4.4750000000000009,-6.741666666666667,100158.33333333333,4.058333333333334,0.0,107.41666666666667,361.0833333333333,115.3674667887852,17.83168015736788,0.0,-0.24985558837768738,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,22.15750286012906,22.710939288688235,-0.23292816839752959,6.144035930655181,23.2643757172474,22.675284385563079,-0.39999999999999999,0.39999999999999999,13962703.327754192,12977169.904799996,0.0
 03/01  11:00:00,6.583333333333333,-5.708333333333333,100141.66666666667,3.6666666666666667,348.3333333333333,149.0,559.7499999999999,127.17517196200737,27.99817076633561,0.0,-0.1577665736771181,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,22.627253019932323,23.107473699367927,-0.1428305637342332,5.4373651080765559,23.58769437880353,23.063341883617963,-0.39999999999999999,0.39999999999999999,13962703.327754192,12977169.904799996,0.0
 03/01  12:00:00,9.166666666666666,-5.583333333333333,100100.0,2.125,291.6666666666667,138.41666666666667,728.3333333333334,141.63300579147174,36.50198476804645,0.0,-0.06455191090751703,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,23.128469811062158,23.471785354381678,-0.05029525039104885,5.063288235245804,23.8151008977012,23.435128386540183,-0.39999999999999999,0.39999999999999999,13962703.327754192,12977169.904799996,0.0
 03/01  13:00:00,9.066666666666667,-7.341666666666666,100100.0,1.8499999999999999,319.1666666666667,112.75,830.8333333333334,159.34164348837497,42.37343024155069,0.0,0.007878455150747579,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,23.391283485702674,23.714823971497894,0.016076568617556409,5.008400729021116,24.038364457293104,23.70498760610621,-0.39999999999999999,0.39999999999999999,13962703.327754192,12977169.904799996,0.0
 03/01  14:00:00,9.916666666666668,-6.958333333333333,100041.66666666667,3.266666666666667,325.0,142.91666666666667,784.1666666666666,179.58764807309437,44.555720320578739,0.0,0.06514641291822245,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,23.66290119365834,24.029977431760558,0.08173208597011428,5.159453464516479,24.397053669862783,23.98936888838144,-0.39999999999999999,0.39999999999999999,13962703.327754192,12977169.904799996,0.0
 03/01  15:00:00,11.583333333333334,-6.0,100000.0,4.391666666666667,332.5,214.25,623.75,199.89190676553555,42.53649849835783,0.0,0.19243997749772746,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,24.251612513800379,24.57658299340964,0.21538227810032962,5.993441134589538,24.901553473018909,24.5291135169804,-0.39999999999999999,0.39999999999999999,13962703.327754192,12977169.904799996,0.0
 03/01  16:00:00,11.65,-8.566666666666667,99941.66666666667,6.116666666666666,314.1666666666667,256.5833333333333,445.25,217.7273295062162,36.792412073444037,0.0,0.3107716131911799,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,24.667140345030174,24.987567023761739,0.3244319626412165,7.198144477172884,25.30799370249329,24.96395699163345,-0.39999999999999999,0.39999999999999999,13962703.327754192,12977169.904799996,0.0
 03/01  17:00:00,11.166666666666666,-8.416666666666666,99900.0,6.558333333333334,315.8333333333333,208.08333333333335,381.75,232.30755778394008,28.372772792959795,0.0,0.3699985988076799,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,24.843571903885097,25.19018729881226,0.37606686694863158,7.946770920992333,25.53680269373942,25.179807393769779,-0.39999999999999999,0.39999999999999999,13962703.327754192,12977169.904799996,0.0
 03/01  18:00:00,10.416666666666666,-7.583333333333333,99900.0,6.741666666666667,308.3333333333333,123.58333333333333,288.3333333333333,244.20286005543449,18.25746480477805,0.0,0.38568760619211175,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,24.836783291639394,25.181765059654624,0.3817174730902165,8.036194923107795,25.52674682766985,25.192257939081583,-0.39999999999999999,0.39999999999999999,13962703.327754192,12977169.904799996,0.0
 03/01  19:00:00,9.766666666666668,-7.825,99900.0,7.2,300.0,52.833333333333339,62.833333333333339,254.3376624379373,7.136212852850317,0.0,0.3285773866602359,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,24.55819172835838,24.877944829134333,0.3139597517701233,7.062882858110934,25.197697929910267,24.907071634120717,-0.39999999999999999,0.39999999999999999,13962703.327754192,12977169.904799996,0.0
 03/01  20:00:00,9.25,-7.291666666666667,99958.33333333333,5.1000000000000009,311.6666666666667,3.222222222222222,2.6111111111111104,263.5688444745284,-4.532924833083874,0.0,0.19928864945686546,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,23.940050328744254,24.24964441660879,0.17017535033995136,5.652538673568277,24.559238504473325,24.31174620178906,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
 03/01  21:00:00,7.833333333333333,-7.0,100000.0,2.6666666666666667,283.3333333333333,0.0,0.0,272.67724578281999,-16.41478383453205,0.0,0.04921020945737337,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,23.32795566076895,23.687217708368313,0.028149382101389395,5.043139684272414,24.046479755967679,23.735260758502866,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
 03/01  22:00:00,5.716666666666666,-5.658333333333335,100058.33333333333,2.058333333333333,307.5,0.0,0.0,282.51433808839809,-28.197588464636796,0.0,-0.07396002590582814,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,22.755608566138134,23.196442005098708,-0.09375344717187752,5.205556368284742,23.63727544405928,23.243891420995369,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
 03/01  23:00:00,4.333333333333333,-5.458333333333333,100100.0,2.3333333333333337,189.16666666666667,0.0,0.0,294.2484402973372,-39.47843712861705,0.0,-0.18587001514676416,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,22.2607316022843,22.766665140046628,-0.20219776830389328,5.863061568245999,23.272598677808948,22.801729000653024,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
 03/01  24:00:00,2.25,-6.583333333333333,100100.0,2.2083333333333337,167.5,0.0,0.0,309.70918171503328,-49.568233248483547,0.0,-0.2837490794701933,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,21.789737072662367,22.35950367642339,-0.30192209886784629,6.91656571629954,22.929270280184423,22.40553001130374,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
 03/02  01:00:00,1.5833333333333333,-6.766666666666667,100100.0,2.6416666666666668,212.5,0.0,0.0,28.31897962186702,-56.8186650614989,0.0,-0.3863910167337285,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,21.457661341402738,22.033896494140224,-0.3960210182439308,8.271490394991494,22.610131646877706,22.03564380601109,-0.39999999999999999,0.39999999999999999,1654005.4348168965,0.0,0.0
 03/02  02:00:00,0.8333333333333334,-6.833333333333333,100100.0,1.2916666666666668,233.33333333333335,0.0,0.0,7.394945059567756,-59.79816776153091,0.0,-0.40672856917802577,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,21.6401135975626,22.023023993423334,-0.40627966993841577,8.439884205745975,22.40593438928407,22.00789974047368,-0.39999999999999999,0.39999999999999999,3754460.168831798,0.0,0.0
 03/02  03:00:00,0.0,-7.0,100100.0,0.0,0.0,0.0,0.0,27.479360892502006,-57.00257439334365,0.0,-0.4045184374285052,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,21.78319720100005,22.031365100914348,-0.4043441352282972,8.406967399171359,22.279533000828648,22.020819982288967,-0.39999999999999999,0.39999999999999999,5153228.91446376,0.0,0.0
 03/02  04:00:00,-1.1666666666666668,-6.066666666666667,100100.0,0.0,0.0,0.0,0.0,49.26867158400538,-49.59833239945457,0.0,-0.4037648043032971,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,21.897591822238629,22.03169853770972,-0.40364865015447268,8.395187680357756,22.165805253180826,22.022872525390427,-0.39999999999999999,0.39999999999999999,6570989.193421527,0.0,0.0
 03/02  05:00:00,-2.0,-5.75,100158.33333333333,0.875,105.0,0.0,0.0,64.90808996245228,-39.61173764423388,0.0,-0.4028784515950974,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,21.985715909730418,22.020631784085727,-0.40285455280916518,8.381760449239822,22.055547658441044,22.01378298985917,-0.39999999999999999,0.39999999999999999,7753312.661047502,0.0,0.0
 03/02  06:00:00,-2.0,-6.0,100200.0,0.625,75.0,0.0,0.0,76.76213584020532,-28.38299113552039,0.0,-0.40171534511985876,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,22.046550425449266,22.01543503429522,-0.40144640657701827,8.358023572619237,21.98431964314118,22.012051920761399,-0.39999999999999999,0.39999999999999999,8190862.970317611,0.0,0.0
 03/02  07:00:00,-1.1833333333333334,-6.583333333333333,100258.33333333333,0.0,0.0,0.0,0.0,86.66500148536828,-16.619989480828609,0.0,-0.4013054070081925,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,22.08241153148568,22.012376135414823,-0.4013127621321512,8.35577294985692,21.942340739343967,22.009326573528726,-0.39999999999999999,0.39999999999999999,8051154.854388849,0.0,0.0
 03/02  08:00:00,-0.25,-5.25,100358.33333333333,0.0,0.0,3.0,1.5,95.79754680555827,-4.73458854252263,0.0,-0.40111470119337336,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,22.111825556571178,22.012324589381554,-0.39991063802348655,8.332373716155808,21.912823622191934,22.012693552813319,-0.39999999999999999,0.39999999999999999,7715699.385259348,0.0,0.0
 03/02  09:00:00,0.5833333333333334,-4.0,100400.0,0.875,93.33333333333333,44.833333333333339,73.49999999999999,105.01869429959133,6.959070865569522,0.0,-0.3941926730463716,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,22.00483852974762,22.012166803839937,-0.3931070353919614,8.219535090449798,22.01949507793225,22.029161799750456,-0.39999999999999999,0.39999999999999999,6396695.833991057,0.0,0.0
 03/02  10:00:00,1.4666666666666668,-4.058333333333334,100458.33333333333,1.2083333333333333,212.5,109.08333333333333,364.0,115.11282693678588,18.128128079968179,0.0,-0.38649632291761396,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,21.646641859206086,22.031319058687079,-0.3869271407736406,8.118298980896562,22.415996258168069,22.064557103921563,-0.39999999999999999,0.39999999999999999,2967070.766007373,0.0,0.0
 03/02  11:00:00,1.9166666666666668,-4.041666666666667,100500.0,1.5833333333333333,209.16666666666667,149.0,568.25,126.9419290723805,28.320656419087798,0.0,-0.3966006063819851,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,21.42935372373219,22.014505139910907,-0.39860793764155319,8.311048010722054,22.599656556089618,22.01785657324567,-0.39999999999999999,0.39999999999999999,1451625.5456115362,0.0,0.0
 03/02  12:00:00,6.666666666666667,-2.8333333333333337,100558.33333333333,2.2916666666666667,215.0,146.5,725.4166666666666,141.4497957979254,36.85458914509423,0.0,-0.3858125104010965,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,21.68782421488103,22.157486149378287,-0.3738054045188132,7.922172633461488,22.627148083875544,22.111430294340669,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
 03/02  13:00:00,9.883333333333333,-2.1750000000000004,100600.0,2.85,228.33333333333335,147.58333333333335,793.75,159.25902589954368,42.75015586008441,0.0,-0.2842124276418094,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,22.24055924101644,22.538378125540218,-0.2688387739035991,6.51178224653728,22.836197010063989,22.510073650023874,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
 03/02  14:00:00,12.25,-2.125,100600.0,3.6833333333333337,225.83333333333335,107.08333333333333,872.0833333333334,179.65190593365208,44.934426764468529,0.0,-0.19453981065160254,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,22.6778780830368,22.929876932596444,-0.17349295801986346,5.656165791546241,23.181875782156096,22.87577358930277,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
